Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
AY35539,US,IA,Iowa,Yes,Basic,Bachelor,1/21/11,Employed,F,89451,Rural,Single,63,11,2,0,1,Personal Auto,Personal L2,Hail,Web,61.769564,Four-Door Car,Medsize
AR40217,US,IA,Iowa,No,Basic,High School or Below,2/19/11,Employed,F,42754,Urban,Divorced,65,5,56,4,2,Personal Auto,Personal L3,Scratch/Dent,Agent,279.715067,Two-Door Car,Medsize
CR12479,US,OK,Oklahoma,No,Basic,College,1/30/11,Employed,F,40046,Rural,Divorced,73,10,51,0,1,Personal Auto,Personal L2,Collision,Agent,118.50979099999999,Four-Door Car,Small
GF59560,US,IA,Iowa,No,Basic,College,1/20/11,Employed,F,86824,Urban,Married,72,1,76,0,3,Personal Auto,Personal L2,Collision,Call Center,189.096179,Four-Door Car,Medsize
FO78512,US,MO,Missouri,No,Basic,Master,01/09/2011,Employed,M,41775,Rural,Married,109,11,80,0,2,Personal Auto,Personal L3,Collision,Web,104.672657,Sports Car,Medsize
WV79842,US,MO,Missouri,No,Extended,High School or Below,1/16/11,Employed,M,24314,Suburban,Married,235,20,60,0,1,Personal Auto,Personal L3,Hail,Call Center,1128.0,Luxury SUV,Medsize
FG21322,US,IA,Iowa,No,Basic,Bachelor,1/22/11,Unemployed,F,0,Suburban,Single,72,0,97,0,2,Personal Auto,Personal L1,Hail,Web,345.6,Four-Door Car,Medsize
PI47776,US,IA,Iowa,Yes,Basic,Bachelor,1/21/11,Employed,F,89451,Rural,Single,63,11,2,0,1,Corporate Auto,Corporate L3,Hail,Web,61.769564,Four-Door Car,Medsize
JO32686,US,NE,Nebraska,No,Basic,Bachelor,2/14/11,Medical Leave,F,24992,Suburban,Married,106,24,8,0,3,Personal Auto,Personal L3,Collision,Agent,508.8,SUV,Small
DZ38951,US,IA,Iowa,No,Extended,High School or Below,2/17/11,Medical Leave,M,19831,Suburban,Married,83,8,88,0,7,Personal Auto,Personal L2,Collision,Agent,398.4,Four-Door Car,Medsize
RO85831,US,IA,Iowa,No,Basic,High School or Below,01/10/2011,Employed,M,82157,Suburban,Single,188,5,33,0,1,Corporate Auto,Corporate L3,Other,Agent,1353.6,Luxury Car,Medsize
JW70372,US,NE,Nebraska,No,Extended,Doctor,1/22/11,Employed,F,61233,Rural,Married,89,27,50,2,7,Personal Auto,Personal L2,Hail,Branch,181.287697,Four-Door Car,Medsize
BQ51616,US,IA,Iowa,No,Basic,High School or Below,2/22/11,Employed,F,86732,Rural,Married,180,0,95,0,1,Personal Auto,Personal L1,Collision,Call Center,204.373113,Luxury SUV,Medsize
LD95617,US,MO,Missouri,No,Basic,Bachelor,01/02/2011,Unemployed,M,0,Suburban,Divorced,72,3,64,0,3,Corporate Auto,Corporate L1,Scratch/Dent,Agent,345.6,Four-Door Car,Large
OW85480,US,MO,Missouri,No,Basic,Master,01/04/2011,Medical Leave,M,25545,Suburban,Married,69,19,49,0,9,Personal Auto,Personal L3,Collision,Agent,331.2,Four-Door Car,Medsize
EM66435,US,IA,Iowa,No,Basic,Bachelor,02/06/2011,Employed,F,80210,Rural,Divorced,65,30,28,0,1,Corporate Auto,Corporate L3,Collision,Agent,20.543176000000003,Four-Door Car,Medsize
NZ85858,US,NE,Nebraska,No,Basic,High School or Below,1/29/11,Employed,F,78115,Urban,Married,65,1,12,0,4,Personal Auto,Personal L3,Hail,Branch,255.45432200000002,Four-Door Car,Small
OK56965,US,MO,Missouri,No,Basic,Bachelor,1/19/11,Employed,F,31264,Urban,Divorced,198,9,54,1,2,Personal Auto,Personal L2,Hail,Branch,825.657746,Luxury SUV,Medsize
LJ93770,US,NE,Nebraska,No,Basic,Doctor,1/29/11,Employed,F,25581,Urban,Married,105,9,21,0,1,Personal Auto,Personal L3,Hail,Branch,429.69528399999996,SUV,Medsize
GR49281,US,MO,Missouri,Yes,Basic,Bachelor,1/18/11,Employed,M,75644,Suburban,Divorced,65,5,68,3,9,Personal Auto,Personal L2,Hail,Branch,467.803638,Two-Door Car,Medsize
BL93527,US,NE,Nebraska,No,Basic,High School or Below,2/27/11,Employed,M,44025,Suburban,Single,69,0,75,0,1,Personal Auto,Personal L3,Collision,Branch,331.2,Two-Door Car,Medsize
SV48204,US,IA,Iowa,Yes,Extended,College,02/01/2011,Employed,F,61108,Rural,Divorced,89,22,93,0,2,Personal Auto,Personal L3,Hail,Agent,49.451116999999996,Four-Door Car,Medsize
GX32768,US,IA,Iowa,No,Basic,Bachelor,01/04/2011,Unemployed,F,0,Suburban,Single,74,1,52,1,2,Corporate Auto,Corporate L2,Collision,Agent,807.279979,Four-Door Car,Medsize
TT82373,US,MO,Missouri,No,Extended,Bachelor,01/08/2011,Employed,F,21450,Suburban,Married,138,15,35,0,4,Personal Auto,Personal L2,Collision,Branch,938.513425,Sports Car,Medsize
FU43761,US,OK,Oklahoma,No,Basic,Doctor,01/09/2011,Disabled,F,25703,Suburban,Married,62,4,64,0,1,Personal Auto,Personal L3,Collision,Call Center,297.6,Four-Door Car,Small
UU81720,US,MO,Missouri,No,Basic,High School or Below,01/04/2011,Employed,F,41701,Rural,Married,68,16,74,0,2,Corporate Auto,Corporate L3,Collision,Agent,64.646458,Four-Door Car,Medsize
XI41052,US,MO,Missouri,No,Extended,Bachelor,01/09/2011,Employed,F,50044,Suburban,Single,139,16,14,0,1,Personal Auto,Personal L2,Scratch/Dent,Call Center,667.2,SUV,Medsize
RP27249,US,IA,Iowa,No,Basic,Master,01/11/2011,Employed,F,80358,Urban,Married,116,19,2,0,1,Personal Auto,Personal L3,Other,Agent,443.63724299999996,SUV,Large
TJ82551,US,OK,Oklahoma,No,Premium,Bachelor,1/25/11,Employed,F,46928,Suburban,Married,102,31,15,1,1,Personal Auto,Personal L1,Other,Web,631.402071,Four-Door Car,Medsize
IV94496,US,OK,Oklahoma,No,Extended,High School or Below,1/27/11,Employed,M,51504,Suburban,Single,220,30,99,0,2,Personal Auto,Personal L3,Collision,Agent,2552.343856,Luxury SUV,Medsize
GO56075,US,IA,Iowa,No,Basic,High School or Below,1/24/11,Unemployed,M,0,Suburban,Married,69,30,97,0,2,Personal Auto,Personal L3,Collision,Branch,331.2,Four-Door Car,Small
SO47345,US,NE,Nebraska,No,Basic,Master,1/26/11,Employed,F,56410,Urban,Married,117,13,73,0,3,Personal Auto,Personal L2,Collision,Agent,523.99823,SUV,Medsize
MY11682,US,MO,Missouri,No,Basic,Bachelor,2/17/11,Employed,M,37511,Urban,Married,185,14,93,2,1,Personal Auto,Personal L3,Scratch/Dent,Call Center,579.4671910000001,Luxury Car,Medsize
TX28465,US,OK,Oklahoma,No,Basic,College,1/23/11,Employed,M,52629,Rural,Married,65,30,22,0,6,Personal Auto,Personal L3,Collision,Branch,136.68414099999998,Four-Door Car,Medsize
NQ67659,US,OK,Oklahoma,Yes,Basic,Bachelor,01/11/2011,Employed,F,33190,Suburban,Divorced,106,18,95,0,2,Personal Auto,Personal L2,Collision,Web,508.8,SUV,Medsize
RJ32720,US,NE,Nebraska,No,Extended,College,2/25/11,Employed,F,86036,Suburban,Divorced,90,8,20,3,2,Personal Auto,Personal L3,Collision,Web,501.26513,Four-Door Car,Medsize
WH36609,US,NE,Nebraska,No,Extended,Bachelor,01/05/2011,Employed,F,24477,Suburban,Married,79,15,32,0,3,Personal Auto,Personal L3,Other,Call Center,379.2,Four-Door Car,Small
WR76339,US,MO,Missouri,No,Basic,College,01/11/2011,Employed,M,46922,Suburban,Married,64,34,12,0,3,Corporate Auto,Corporate L3,Collision,Branch,403.385123,Two-Door Car,Medsize
SG53084,US,MO,Missouri,No,Basic,Bachelor,2/28/11,Employed,F,70432,Rural,Married,61,16,49,3,4,Personal Auto,Personal L2,Other,Web,6.422285,Four-Door Car,Medsize
UB51030,US,KS,Kansas,No,Basic,High School or Below,2/15/11,Unemployed,F,0,Suburban,Single,62,3,44,0,2,Special Auto,Special L3,Collision,Agent,297.6,Four-Door Car,Medsize
YO81740,US,IA,Iowa,No,Extended,Bachelor,2/16/11,Unemployed,F,0,Suburban,Single,98,0,57,0,2,Personal Auto,Personal L3,Collision,Call Center,705.6,Four-Door Car,Small
BS83666,US,IA,Iowa,No,Basic,Bachelor,2/13/11,Employed,M,70014,Rural,Divorced,62,6,4,0,2,Corporate Auto,Corporate L3,Collision,Agent,17.742954,Four-Door Car,Large
LM58949,US,IA,Iowa,No,Basic,High School or Below,1/30/11,Disabled,M,24248,Suburban,Married,70,33,82,3,1,Personal Auto,Personal L2,Collision,Agent,336.0,Four-Door Car,Medsize
ET88948,US,MO,Missouri,No,Basic,Bachelor,02/08/2011,Employed,F,76839,Suburban,Married,68,12,85,0,3,Personal Auto,Personal L2,Collision,Call Center,326.4,Four-Door Car,Medsize
IP66913,US,MO,Missouri,No,Extended,High School or Below,01/11/2011,Employed,M,78108,Suburban,Single,98,12,34,0,1,Personal Auto,Personal L3,Hail,Agent,470.4,Two-Door Car,Small
AZ87715,US,MO,Missouri,No,Basic,High School or Below,2/15/11,Employed,F,81713,Urban,Divorced,74,0,41,0,2,Personal Auto,Personal L1,Scratch/Dent,Branch,332.224293,Four-Door Car,Medsize
GS26763,US,MO,Missouri,No,Extended,Bachelor,2/21/11,Employed,F,39669,Suburban,Married,98,13,63,0,2,Personal Auto,Personal L3,Hail,Agent,492.935479,Two-Door Car,Small
AY55759,US,MO,Missouri,Yes,Basic,High School or Below,01/01/2011,Employed,F,92766,Suburban,Married,71,17,15,0,2,Personal Auto,Personal L2,Hail,Agent,379.029102,Two-Door Car,Large
RU72450,US,MO,Missouri,No,Basic,Bachelor,1/25/11,Unemployed,M,0,Suburban,Single,67,20,14,0,2,Corporate Auto,Corporate L3,Scratch/Dent,Branch,321.6,Four-Door Car,Medsize
RR37715,US,IA,Iowa,No,Basic,Bachelor,2/17/11,Employed,M,64692,Suburban,Married,70,17,80,0,2,Corporate Auto,Corporate L3,Collision,Agent,336.0,Two-Door Car,Small
EZ48093,US,NE,Nebraska,No,Basic,Bachelor,02/09/2011,Employed,M,31998,Suburban,Married,69,31,70,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Branch,331.2,Four-Door Car,Small
UA19178,US,IA,Iowa,No,Basic,Master,02/10/2011,Employed,F,53265,Urban,Married,62,12,27,0,3,Personal Auto,Personal L2,Hail,Call Center,238.00507400000004,Four-Door Car,Small
UD27196,US,NE,Nebraska,No,Extended,High School or Below,1/22/11,Employed,M,51524,Suburban,Married,244,6,30,0,3,Personal Auto,Personal L2,Scratch/Dent,Branch,1171.2,Luxury Car,Small
ZQ11381,US,NE,Nebraska,No,Extended,Bachelor,1/21/11,Employed,M,61063,Urban,Married,85,21,4,0,2,Personal Auto,Personal L2,Hail,Agent,262.504882,Four-Door Car,Medsize
WJ26538,US,MO,Missouri,No,Extended,Master,2/23/11,Employed,M,68370,Urban,Married,80,0,45,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,244.158446,Four-Door Car,Medsize
QF69163,US,KS,Kansas,No,Premium,College,01/06/2011,Disabled,F,25676,Suburban,Married,113,6,84,0,1,Personal Auto,Personal L3,Scratch/Dent,Web,542.4,Two-Door Car,Medsize
LZ98529,US,NE,Nebraska,No,Basic,High School or Below,2/20/11,Retired,M,11721,Suburban,Divorced,102,2,56,2,2,Personal Auto,Personal L2,Hail,Agent,560.91624,SUV,Medsize
HB64268,US,KS,Kansas,No,Basic,Bachelor,02/03/2011,Employed,M,43836,Rural,Single,73,12,44,0,1,Personal Auto,Personal L1,Collision,Agent,138.130879,Four-Door Car,Medsize
BI76326,US,MO,Missouri,No,Premium,College,01/08/2011,Employed,F,52135,Urban,Single,156,6,86,0,9,Personal Auto,Personal L3,Hail,Call Center,430.505942,SUV,Small
RX25695,US,NE,Nebraska,No,Extended,Bachelor,2/18/11,Employed,M,26900,Suburban,Married,97,7,21,1,2,Personal Auto,Personal L3,Other,Call Center,465.6,Four-Door Car,Medsize
MN32305,US,IA,Iowa,No,Basic,College,2/25/11,Unemployed,F,0,Suburban,Single,64,22,34,3,1,Personal Auto,Personal L3,Collision,Agent,602.911057,Four-Door Car,Small
CT88432,US,NE,Nebraska,No,Basic,Bachelor,2/17/11,Employed,F,58682,Urban,Married,61,24,34,0,4,Corporate Auto,Corporate L3,Collision,Branch,206.81028600000002,Four-Door Car,Medsize
QX24179,US,IA,Iowa,No,Basic,Bachelor,02/01/2011,Employed,M,41878,Rural,Married,71,5,15,0,8,Personal Auto,Personal L2,Collision,Agent,161.695519,Four-Door Car,Medsize
BO94261,US,NE,Nebraska,No,Basic,Doctor,1/20/11,Unemployed,M,0,Rural,Married,68,32,15,1,2,Personal Auto,Personal L1,Hail,Call Center,100.212651,Four-Door Car,Medsize
KB20508,US,MO,Missouri,No,Extended,College,1/17/11,Medical Leave,M,11033,Suburban,Married,97,27,18,0,2,Special Auto,Special L1,Collision,Branch,511.12013099999996,Two-Door Car,Large
JC11405,US,IA,Iowa,Yes,Premium,High School or Below,02/08/2011,Employed,M,55687,Suburban,Divorced,276,33,91,0,1,Personal Auto,Personal L3,Collision,Agent,1324.8,Luxury SUV,Medsize
HS67749,US,MO,Missouri,No,Extended,College,01/11/2011,Employed,M,71038,Rural,Married,86,15,56,0,3,Corporate Auto,Corporate L1,Other,Agent,205.444066,Four-Door Car,Medsize
VH41477,US,IA,Iowa,No,Premium,High School or Below,01/10/2011,Employed,M,63891,Rural,Married,119,13,13,0,1,Corporate Auto,Corporate L3,Other,Agent,7.651121000000001,Two-Door Car,Medsize
XU35186,US,MO,Missouri,No,Basic,High School or Below,1/22/11,Employed,F,71445,Suburban,Single,70,6,95,2,1,Personal Auto,Personal L3,Collision,Branch,336.0,Four-Door Car,Medsize
OQ45659,US,NE,Nebraska,No,Premium,College,01/01/2011,Employed,F,45431,Suburban,Married,116,23,81,0,2,Personal Auto,Personal L3,Hail,Branch,556.8,Four-Door Car,Medsize
NX34811,US,OK,Oklahoma,No,Premium,Bachelor,02/10/2011,Employed,F,85478,Rural,Married,103,29,15,0,6,Personal Auto,Personal L1,Collision,Call Center,224.15941600000002,Two-Door Car,Medsize
XA55993,US,IA,Iowa,No,Extended,Master,02/07/2011,Employed,F,58850,Rural,Single,78,20,26,0,1,Personal Auto,Personal L3,Hail,Branch,143.747794,Four-Door Car,Medsize
GW52309,US,OK,Oklahoma,No,Basic,High School or Below,01/08/2011,Employed,F,56446,Suburban,Married,114,2,8,0,3,Personal Auto,Personal L3,Collision,Branch,547.2,SUV,Medsize
HD44279,US,NE,Nebraska,No,Basic,Bachelor,02/08/2011,Disabled,F,25226,Suburban,Divorced,71,13,97,1,4,Personal Auto,Personal L2,Collision,Branch,340.8,Four-Door Car,Medsize
SG20925,US,KS,Kansas,No,Basic,Master,1/23/11,Employed,F,99428,Rural,Married,64,16,25,1,5,Personal Auto,Personal L3,Collision,Call Center,48.046869,Four-Door Car,Medsize
ZQ94561,US,KS,Kansas,No,Basic,College,1/17/11,Employed,M,80590,Rural,Married,74,26,3,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Branch,97.928632,Four-Door Car,Medsize
IC32996,US,IA,Iowa,No,Basic,High School or Below,02/09/2011,Employed,M,69247,Urban,Married,61,12,64,1,3,Corporate Auto,Corporate L3,Other,Agent,226.52214700000002,Two-Door Car,Medsize
TJ11671,US,IA,Iowa,No,Premium,Bachelor,01/02/2011,Unemployed,F,0,Suburban,Married,109,35,75,0,1,Personal Auto,Personal L2,Collision,Branch,523.2,Four-Door Car,Small
PY17715,US,MO,Missouri,No,Extended,Master,2/27/11,Employed,F,58840,Rural,Single,86,25,44,0,1,Corporate Auto,Corporate L3,Collision,Agent,73.27252,Two-Door Car,Medsize
ZU88796,US,NE,Nebraska,No,Basic,Bachelor,1/21/11,Employed,F,87802,Urban,Married,63,2,43,5,1,Personal Auto,Personal L2,Hail,Agent,173.899238,Four-Door Car,Small
CG90504,US,IA,Iowa,Yes,Basic,College,02/01/2011,Medical Leave,F,12964,Suburban,Single,65,2,37,0,4,Personal Auto,Personal L3,Collision,Web,362.77454500000005,Two-Door Car,Medsize
RJ57593,US,NE,Nebraska,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Hail,Agent,284.000172,Four-Door Car,Medsize
TF65501,US,MO,Missouri,No,Basic,High School or Below,01/07/2011,Employed,F,37308,Suburban,Married,115,2,51,0,1,Personal Auto,Personal L2,Collision,Web,552.0,SUV,Medsize
MC48570,US,NE,Nebraska,No,Basic,Doctor,2/26/11,Disabled,F,18661,Urban,Married,62,13,74,0,1,Personal Auto,Personal L2,Hail,Web,196.879475,Two-Door Car,Medsize
NY91328,US,MO,Missouri,No,Extended,Bachelor,02/02/2011,Retired,F,16972,Suburban,Divorced,125,17,89,0,5,Personal Auto,Personal L3,Collision,Agent,600.0,SUV,Large
CH50339,US,NE,Nebraska,No,Basic,Master,01/08/2011,Unemployed,F,0,Suburban,Married,69,18,64,1,1,Corporate Auto,Corporate L2,Other,Call Center,470.275242,Four-Door Car,Small
DG90902,US,MO,Missouri,No,Basic,College,01/12/2011,Employed,F,45106,Suburban,Married,73,22,21,0,2,Personal Auto,Personal L2,Hail,Agent,350.4,Four-Door Car,Medsize
MV69686,US,IA,Iowa,No,Extended,Doctor,01/03/2011,Employed,F,38500,Urban,Married,99,26,49,1,1,Corporate Auto,Corporate L2,Collision,Agent,423.286512,Four-Door Car,Large
FY51713,US,NE,Nebraska,No,Extended,Bachelor,01/07/2011,Employed,F,56168,Suburban,Married,88,13,20,0,1,Personal Auto,Personal L1,Collision,Branch,614.6759059999999,Four-Door Car,Small
AH58807,US,NE,Nebraska,No,Basic,College,01/09/2011,Employed,F,84650,Urban,Married,185,13,39,3,2,Personal Auto,Personal L2,Collision,Agent,660.474274,Luxury Car,Medsize
ZY90118,US,KS,Kansas,No,Premium,College,01/03/2011,Medical Leave,M,17161,Suburban,Married,113,1,22,1,1,Corporate Auto,Corporate L1,Collision,Call Center,542.4,Four-Door Car,Small
GY99495,US,IA,Iowa,No,Extended,Master,2/14/11,Unemployed,M,0,Suburban,Divorced,84,6,93,0,7,Corporate Auto,Corporate L3,Collision,Web,403.2,Four-Door Car,Medsize
ZC61874,US,NE,Nebraska,No,Extended,Doctor,02/03/2011,Disabled,F,19429,Suburban,Married,122,18,21,0,9,Special Auto,Special L1,Collision,Branch,683.45551,SUV,Small
JY27336,US,IA,Iowa,No,Basic,College,2/22/11,Employed,F,85840,Rural,Married,102,14,79,2,4,Corporate Auto,Corporate L3,Hail,Agent,138.722385,SUV,Medsize
HS69837,US,IA,Iowa,No,Basic,College,1/22/11,Employed,M,75497,Rural,Divorced,100,5,72,0,3,Personal Auto,Personal L3,Collision,Branch,71.773341,SUV,Small
DP50922,US,MO,Missouri,No,Basic,High School or Below,02/05/2011,Employed,M,72109,Suburban,Married,105,31,34,0,2,Personal Auto,Personal L3,Hail,Web,504.0,Sports Car,Medsize
ZI73222,US,MO,Missouri,No,Extended,High School or Below,02/01/2011,Unemployed,M,0,Suburban,Married,211,31,52,0,5,Personal Auto,Personal L3,Collision,Web,1012.8,Luxury SUV,Medsize
OJ37666,US,MO,Missouri,No,Basic,Bachelor,02/03/2011,Employed,F,47285,Suburban,Married,63,7,3,0,1,Personal Auto,Personal L3,Other,Call Center,302.4,Four-Door Car,Medsize
EW34576,US,NE,Nebraska,No,Basic,High School or Below,1/25/11,Employed,F,53071,Suburban,Divorced,72,28,19,0,1,Corporate Auto,Corporate L3,Collision,Agent,386.22589700000003,Four-Door Car,Medsize
XO67536,US,MO,Missouri,No,Basic,College,2/13/11,Disabled,F,10860,Suburban,Married,66,30,91,0,1,Personal Auto,Personal L3,Hail,Call Center,316.8,Four-Door Car,Medsize
WW74234,US,NE,Nebraska,No,Basic,College,02/05/2011,Employed,F,49544,Rural,Single,101,3,29,0,1,Personal Auto,Personal L3,Collision,Agent,0.769185,SUV,Medsize
RJ90816,US,MO,Missouri,No,Extended,College,2/14/11,Employed,F,33243,Rural,Married,85,13,19,0,1,Personal Auto,Personal L3,Hail,Call Center,24.555177,Four-Door Car,Small
VA65117,US,IA,Iowa,No,Basic,High School or Below,2/18/11,Unemployed,M,0,Suburban,Single,110,0,66,0,7,Personal Auto,Personal L1,Collision,Branch,1138.687583,SUV,Medsize
OG57342,US,KS,Kansas,No,Basic,Doctor,02/04/2011,Unemployed,M,0,Suburban,Married,65,8,50,0,1,Corporate Auto,Corporate L2,Scratch/Dent,Web,312.0,Four-Door Car,Medsize
RH96816,US,NE,Nebraska,No,Extended,Bachelor,02/02/2011,Unemployed,F,0,Suburban,Divorced,81,16,69,0,1,Personal Auto,Personal L2,Collision,Call Center,388.8,Two-Door Car,Medsize
BJ53923,US,NE,Nebraska,No,Basic,High School or Below,1/20/11,Employed,M,51978,Rural,Married,66,18,81,0,1,Corporate Auto,Corporate L3,Hail,Agent,144.782152,Four-Door Car,Medsize
JD10245,US,MO,Missouri,No,Basic,High School or Below,1/31/11,Employed,M,86001,Suburban,Divorced,109,4,27,1,1,Personal Auto,Personal L3,Collision,Agent,523.2,SUV,Medsize
ZE85014,US,MO,Missouri,No,Basic,College,1/20/11,Disabled,M,25064,Suburban,Married,62,17,34,0,1,Personal Auto,Personal L3,Collision,Call Center,297.6,Four-Door Car,Medsize
WW87934,US,NE,Nebraska,Yes,Basic,Bachelor,01/12/2011,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L3,Hail,Call Center,424.330166,Four-Door Car,Medsize
MJ54807,US,OK,Oklahoma,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11,54,0,2,Personal Auto,Personal L3,Collision,Agent,508.8,SUV,Medsize
RO25639,US,OK,Oklahoma,No,Basic,Doctor,02/03/2011,Employed,F,25884,Urban,Married,69,18,36,3,9,Personal Auto,Personal L3,Hail,Branch,292.27484599999997,Four-Door Car,Medsize
KL58949,US,MO,Missouri,No,Basic,Bachelor,2/18/11,Employed,M,70190,Rural,Single,71,20,22,0,3,Corporate Auto,Corporate L3,Collision,Agent,15.169017000000002,Two-Door Car,Medsize
BC87161,US,IA,Iowa,Yes,Basic,Bachelor,01/03/2011,Employed,M,92296,Suburban,Married,69,4,65,0,1,Personal Auto,Personal L1,Hail,Agent,331.2,Two-Door Car,Medsize
AM72411,US,IA,Iowa,No,Basic,High School or Below,2/21/11,Medical Leave,M,23253,Suburban,Divorced,61,20,49,0,1,Personal Auto,Personal L1,Hail,Branch,292.8,Two-Door Car,Medsize
SM36624,US,NE,Nebraska,No,Extended,High School or Below,1/23/11,Unemployed,M,0,Suburban,Single,207,32,96,0,1,Personal Auto,Personal L3,Hail,Call Center,1490.4,Luxury SUV,Medsize
OM70085,US,IA,Iowa,No,Extended,Bachelor,02/07/2011,Unemployed,F,0,Suburban,Single,83,29,13,0,2,Personal Auto,Personal L2,Hail,Agent,483.577807,Four-Door Car,Medsize
BY22068,US,NE,Nebraska,No,Extended,High School or Below,2/18/11,Employed,M,39335,Suburban,Married,201,0,11,0,2,Corporate Auto,Corporate L1,Other,Agent,964.8,Luxury SUV,Medsize
WD88264,US,KS,Kansas,Yes,Basic,High School or Below,2/20/11,Medical Leave,M,17101,Suburban,Single,113,1,88,0,2,Corporate Auto,Corporate L2,Collision,Call Center,542.4,SUV,Medsize
RE42925,US,IA,Iowa,No,Basic,Bachelor,2/28/11,Employed,M,49088,Suburban,Divorced,114,17,87,1,2,Corporate Auto,Corporate L2,Scratch/Dent,Branch,547.2,SUV,Small
MZ65087,US,IA,Iowa,No,Basic,College,1/29/11,Employed,M,92678,Rural,Divorced,70,0,67,0,3,Personal Auto,Personal L3,Other,Web,34.689611,Four-Door Car,Small
XJ52902,US,OK,Oklahoma,No,Basic,High School or Below,1/27/11,Employed,M,43540,Rural,Married,70,29,60,0,1,Corporate Auto,Corporate L3,Hail,Call Center,117.585017,Two-Door Car,Medsize
NU93648,US,NE,Nebraska,No,Basic,Bachelor,02/05/2011,Unemployed,M,0,Urban,Married,63,21,40,0,2,Corporate Auto,Corporate L1,Collision,Call Center,243.208647,Two-Door Car,Medsize
CQ21583,US,IA,Iowa,No,Extended,Doctor,1/22/11,Medical Leave,M,17932,Suburban,Married,79,8,38,0,2,Personal Auto,Personal L3,Hail,Call Center,379.2,Four-Door Car,Medsize
WI29961,US,OK,Oklahoma,No,Basic,High School or Below,02/03/2011,Employed,M,28343,Suburban,Married,69,19,88,0,8,Personal Auto,Personal L2,Hail,Branch,331.2,Two-Door Car,Medsize
PU11172,US,IA,Iowa,No,Extended,High School or Below,01/10/2011,Unemployed,F,0,Suburban,Single,99,13,87,0,1,Personal Auto,Personal L3,Collision,Web,1158.858027,Four-Door Car,Medsize
VM58985,US,MO,Missouri,No,Extended,College,1/19/11,Unemployed,M,0,Suburban,Single,76,33,36,2,2,Personal Auto,Personal L3,Scratch/Dent,Branch,402.636829,Two-Door Car,Medsize
