Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
KI56154,US,OK,Oklahoma,Yes,Basic,High School or Below,1/24/11,Unemployed,M,0,Suburban,Married,119,9,8,0,3,Personal Auto,Personal L1,Hail,Web,571.2,Sports Car,Medsize
UI55951,US,MO,Missouri,Yes,Basic,Bachelor,1/13/11,Employed,M,67798,Suburban,Divorced,69,1,78,0,9,Personal Auto,Personal L1,Collision,Agent,331.2,Four-Door Car,Medsize
FF28650,US,IA,Iowa,No,Basic,Bachelor,01/03/2011,Retired,M,21442,Suburban,Divorced,118,32,84,0,3,Personal Auto,Personal L3,Hail,Web,566.4,SUV,Medsize
FS55302,US,MO,Missouri,No,Basic,Bachelor,2/17/11,Employed,M,27615,Suburban,Married,62,19,18,1,1,Personal Auto,Personal L3,Scratch/Dent,Call Center,297.6,Four-Door Car,Medsize
TN79487,US,MO,Missouri,Yes,Basic,Bachelor,01/02/2011,Retired,M,17622,Suburban,Divorced,65,1,36,1,3,Personal Auto,Personal L3,Collision,Agent,312,Four-Door Car,Medsize
HG32616,US,OK,Oklahoma,No,Extended,High School or Below,2/25/11,Employed,M,50200,Urban,Divorced,135,23,98,0,1,Personal Auto,Personal L3,Collision,Agent,637.063458,Sports Car,Medsize
UK41984,US,NE,Nebraska,No,Basic,Doctor,2/21/11,Unemployed,F,0,Suburban,Divorced,112,3,51,2,1,Personal Auto,Personal L2,Collision,Agent,537.6,SUV,Medsize
LZ52266,US,MO,Missouri,Yes,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,96,31,34,0,1,Personal Auto,Personal L1,Collision,Agent,460.8,Four-Door Car,Large
PM27367,US,MO,Missouri,No,Basic,Master,2/27/11,Employed,F,73570,Rural,Single,70,0,46,1,1,Special Auto,Special L3,Hail,Branch,75.936096,Two-Door Car,Medsize
ZK21724,US,IA,Iowa,No,Basic,High School or Below,02/10/2011,Unemployed,F,0,Suburban,Single,111,4,85,0,1,Personal Auto,Personal L1,Scratch/Dent,Call Center,799.2,SUV,Large
QV59143,US,KS,Kansas,No,Premium,High School or Below,02/02/2011,Unemployed,F,0,Suburban,Married,106,11,15,0,6,Special Auto,Special L2,Collision,Web,603.058114,Four-Door Car,Large
QE22757,US,OK,Oklahoma,Yes,Basic,Doctor,1/29/11,Employed,M,36631,Rural,Divorced,62,30,77,0,1,Personal Auto,Personal L3,Collision,Agent,67.530904,Four-Door Car,Large
ON77649,US,IA,Iowa,No,Basic,College,1/29/11,Employed,F,35895,Urban,Married,73,11,51,0,1,Personal Auto,Personal L3,Hail,Agent,312.921256,Four-Door Car,Medsize
RN82884,US,NE,Nebraska,Yes,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16,70,1,1,Personal Auto,Personal L3,Collision,Agent,166.937747,SUV,Medsize
CQ75652,US,IA,Iowa,No,Premium,College,01/08/2011,Unemployed,M,0,Suburban,Divorced,118,15,77,0,4,Personal Auto,Personal L2,Collision,Agent,566.4,Four-Door Car,Medsize
FF58467,US,NE,Nebraska,No,Basic,Master,02/05/2011,Employed,F,93018,Rural,Divorced,63,5,90,0,3,Personal Auto,Personal L3,Scratch/Dent,Call Center,135.382194,Four-Door Car,Medsize
BS83666,US,IA,Iowa,No,Basic,Bachelor,2/13/11,Employed,M,70014,Rural,Divorced,62,6,4,0,2,Corporate Auto,Corporate L3,Collision,Agent,17.742954,Four-Door Car,Large
WO29605,US,IA,Iowa,No,Basic,College,2/25/11,Employed,F,48875,Rural,Married,61,20,9,0,1,Personal Auto,Personal L1,Collision,Call Center,1.838367,Two-Door Car,Small
TL77607,US,MO,Missouri,No,Basic,Bachelor,02/05/2011,Employed,M,67969,Urban,Married,74,11,14,0,2,Personal Auto,Personal L3,Scratch/Dent,Branch,197.776009,Four-Door Car,Medsize
EZ50606,US,IA,Iowa,No,Basic,High School or Below,2/14/11,Unemployed,F,0,Suburban,Married,108,8,55,0,2,Corporate Auto,Corporate L3,Other,Web,612.102262,SUV,Medsize
OS39723,US,IA,Iowa,No,Basic,Doctor,1/23/11,Employed,F,68665,Suburban,Married,69,33,67,0,7,Personal Auto,Personal L3,Scratch/Dent,Call Center,331.2,Two-Door Car,Small
FN69743,US,MO,Missouri,Yes,Basic,College,01/01/2011,Retired,M,26802,Suburban,Married,66,7,43,1,5,Corporate Auto,Corporate L1,Hail,Agent,316.8,Two-Door Car,Medsize
XW96958,US,OK,Oklahoma,No,Premium,High School or Below,2/20/11,Unemployed,M,0,Suburban,Single,110,6,37,0,6,Corporate Auto,Corporate L3,Collision,Agent,1193.036154,Four-Door Car,Large
TU92578,US,MO,Missouri,No,Extended,College,1/29/11,Employed,M,45345,Suburban,Married,125,0,73,0,2,Personal Auto,Personal L1,Collision,Agent,600,SUV,Medsize
IJ50779,US,KS,Kansas,Yes,Basic,High School or Below,2/20/11,Medical Leave,M,17101,Suburban,Single,113,1,88,0,2,Personal Auto,Personal L3,Collision,Call Center,542.4,SUV,Medsize
YE68736,US,MO,Missouri,No,Premium,Bachelor,02/07/2011,Employed,F,32051,Suburban,Married,193,4,40,1,1,Personal Auto,Personal L3,Collision,Call Center,926.4,SUV,Medsize
OB96537,US,IA,Iowa,No,Basic,Master,2/22/11,Employed,M,81139,Suburban,Divorced,74,22,69,0,3,Special Auto,Special L2,Collision,Web,392.6364,Four-Door Car,Medsize
EU68825,US,IA,Iowa,No,Basic,Master,01/02/2011,Employed,F,63834,Rural,Married,100,23,19,1,3,Personal Auto,Personal L3,Other,Agent,215.226476,Sports Car,Small
CC31456,US,NE,Nebraska,No,Extended,Bachelor,01/05/2011,Employed,M,37548,Rural,Married,81,12,9,0,3,Special Auto,Special L2,Hail,Web,160.598662,Four-Door Car,Medsize
DJ77787,US,NE,Nebraska,No,Basic,High School or Below,01/07/2011,Unemployed,F,0,Suburban,Married,69,28,28,3,2,Personal Auto,Personal L2,Scratch/Dent,Call Center,371.803029,Four-Door Car,Medsize
LN26837,US,MO,Missouri,Yes,Basic,High School or Below,01/02/2011,Employed,M,72421,Suburban,Married,65,8,23,0,1,Personal Auto,Personal L2,Hail,Call Center,312,Four-Door Car,Small
YI92916,US,OK,Oklahoma,No,Premium,Master,1/17/11,Employed,M,83102,Urban,Married,116,15,35,0,1,Corporate Auto,Corporate L3,Hail,Call Center,443.670399,Four-Door Car,Small
NW54906,US,IA,Iowa,Yes,Basic,College,1/21/11,Employed,M,28432,Suburban,Married,118,1,59,0,2,Personal Auto,Personal L3,Hail,Branch,612.300581,SUV,Small
ME77513,US,OK,Oklahoma,No,Premium,Master,2/22/11,Employed,F,83707,Urban,Married,108,2,72,0,7,Corporate Auto,Corporate L3,Collision,Agent,290.391526,Four-Door Car,Medsize
UK76891,US,MO,Missouri,No,Basic,College,02/04/2011,Employed,F,63259,Suburban,Married,65,25,14,0,7,Corporate Auto,Corporate L3,Collision,Agent,316.795337,Four-Door Car,Medsize
SI26888,US,OK,Oklahoma,No,Basic,High School or Below,02/07/2011,Unemployed,F,0,Suburban,Single,67,18,73,0,8,Personal Auto,Personal L3,Collision,Web,405.527937,Four-Door Car,Medsize
YD74948,US,IA,Iowa,Yes,Basic,College,1/20/11,Employed,F,63860,Urban,Married,62,26,81,0,1,Personal Auto,Personal L3,Hail,Agent,208.598246,Four-Door Car,Medsize
CA86085,US,KS,Kansas,No,Basic,High School or Below,2/22/11,Employed,M,67176,Suburban,Single,72,20,90,0,9,Personal Auto,Personal L3,Hail,Branch,345.6,Four-Door Car,Large
BW52697,US,MO,Missouri,No,Basic,College,01/01/2011,Employed,F,86132,Urban,Married,68,30,10,0,3,Personal Auto,Personal L3,Hail,Call Center,301.437365,Two-Door Car,Medsize
NL41409,US,IA,Iowa,No,Basic,Bachelor,2/14/11,Employed,F,28519,Suburban,Married,66,1,56,0,1,Personal Auto,Personal L3,Hail,Web,456.473115,Two-Door Car,Large
OD69005,US,NE,Nebraska,No,Extended,High School or Below,1/28/11,Employed,F,39102,Rural,Married,88,11,98,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,152.338562,Four-Door Car,Medsize
ZZ91716,US,MO,Missouri,No,Extended,Bachelor,1/22/11,Unemployed,F,0,Suburban,Married,89,17,56,0,1,Personal Auto,Personal L3,Hail,Web,491.755368,Four-Door Car,Small
UK70255,US,MO,Missouri,No,Extended,College,1/30/11,Employed,F,97298,Rural,Single,128,16,38,0,2,Personal Auto,Personal L3,Other,Web,48.517439,Sports Car,Medsize
QT25383,US,OK,Oklahoma,No,Extended,High School or Below,1/18/11,Employed,M,41986,Suburban,Single,84,25,31,2,5,Personal Auto,Personal L3,Collision,Branch,430.375049,Two-Door Car,Small
AW18068,US,NE,Nebraska,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,88,6,47,0,2,Personal Auto,Personal L1,Collision,Agent,633.6,Two-Door Car,Medsize
NS45347,US,IA,Iowa,No,Basic,College,01/03/2011,Medical Leave,F,17291,Suburban,Married,73,3,25,0,5,Personal Auto,Personal L2,Collision,Agent,350.4,Four-Door Car,Medsize
FV19421,US,MO,Missouri,No,Basic,Bachelor,01/10/2011,Unemployed,M,0,Urban,Married,74,0,52,0,2,Personal Auto,Personal L1,Collision,Branch,246.489123,Four-Door Car,Medsize
XW89091,US,MO,Missouri,Yes,Basic,College,1/28/11,Employed,M,37256,Rural,Married,62,15,7,0,2,Personal Auto,Personal L3,Collision,Branch,128.969729,Four-Door Car,Medsize
YC11951,US,IA,Iowa,Yes,Extended,High School or Below,2/20/11,Employed,M,96306,Rural,Divorced,95,12,17,1,6,Corporate Auto,Corporate L2,Collision,Agent,185.355353,Four-Door Car,Medsize
UY18770,US,MO,Missouri,Yes,Premium,Bachelor,01/05/2011,Retired,F,14290,Suburban,Married,271,20,40,0,1,Personal Auto,Personal L3,Collision,Agent,1300.8,Luxury SUV,Medsize
RA49085,US,MO,Missouri,No,Basic,College,2/28/11,Employed,F,37038,Rural,Married,71,6,97,1,1,Corporate Auto,Corporate L3,Other,Branch,9.071305,Four-Door Car,Large
BG84194,US,IA,Iowa,No,Basic,College,2/18/11,Employed,M,90760,Rural,Married,103,5,7,2,1,Special Auto,Special L3,Hail,Branch,133.475315,SUV,Medsize
GM62071,US,KS,Kansas,No,Basic,High School or Below,01/07/2011,Employed,F,20668,Suburban,Married,188,34,54,3,2,Personal Auto,Personal L3,Hail,Call Center,902.4,Luxury Car,Large
MR67738,US,IA,Iowa,No,Basic,High School or Below,02/04/2011,Employed,F,54480,Suburban,Married,67,19,91,0,1,Personal Auto,Personal L1,Hail,Branch,321.6,Four-Door Car,Small
DM95829,US,MO,Missouri,No,Basic,College,2/24/11,Medical Leave,M,16244,Suburban,Married,68,4,85,0,1,Personal Auto,Personal L3,Other,Call Center,623.223617,Two-Door Car,Medsize
DB75522,US,MO,Missouri,No,Extended,College,2/26/11,Employed,F,22436,Suburban,Married,89,24,21,0,3,Special Auto,Special L2,Hail,Branch,427.2,Four-Door Car,Small
RZ27571,US,KS,Kansas,No,Basic,Bachelor,2/13/11,Employed,F,25544,Suburban,Married,68,18,30,0,1,Personal Auto,Personal L3,Collision,Agent,326.4,Four-Door Car,Medsize
WW30771,US,NE,Nebraska,No,Basic,Master,2/13/11,Employed,M,28728,Suburban,Married,67,8,10,0,1,Personal Auto,Personal L3,Other,Branch,321.6,Four-Door Car,Small
QP65569,US,NE,Nebraska,Yes,Premium,High School or Below,2/27/11,Employed,M,57449,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L3,Collision,Agent,494.4,Four-Door Car,Medsize
TN50051,US,MO,Missouri,No,Basic,Doctor,02/06/2011,Employed,F,83318,Urban,Divorced,73,21,42,0,1,Personal Auto,Personal L1,Scratch/Dent,Web,211.336937,Two-Door Car,Medsize
GT62080,US,KS,Kansas,No,Basic,High School or Below,1/29/11,Employed,M,55561,Urban,Divorced,63,2,79,0,2,Personal Auto,Personal L2,Collision,Call Center,227.872071,Four-Door Car,Medsize
JA41698,US,OK,Oklahoma,No,Basic,Bachelor,1/19/11,Unemployed,M,0,Suburban,Single,102,18,32,5,1,Corporate Auto,Corporate L2,Hail,Call Center,862.762957,SUV,Medsize
NX18774,US,IA,Iowa,No,Basic,Bachelor,01/03/2011,Employed,M,55308,Suburban,Divorced,107,17,74,0,6,Corporate Auto,Corporate L3,Collision,Call Center,513.6,SUV,Medsize
DA69469,US,IA,Iowa,No,Extended,College,1/16/11,Employed,F,36068,Rural,Married,97,0,10,0,2,Personal Auto,Personal L3,Hail,Branch,113.367765,Two-Door Car,Medsize
CN23147,US,IA,Iowa,No,Premium,Bachelor,2/27/11,Employed,M,48804,Suburban,Married,112,1,4,1,2,Corporate Auto,Corporate L3,Collision,Branch,537.6,Four-Door Car,Medsize
RA68844,US,IA,Iowa,No,Extended,College,1/24/11,Unemployed,M,0,Suburban,Single,131,6,52,0,6,Personal Auto,Personal L2,Hail,Web,943.2,SUV,Small
GH42026,US,IA,Iowa,No,Basic,Bachelor,2/22/11,Employed,M,55790,Rural,Single,111,4,40,0,9,Personal Auto,Personal L3,Scratch/Dent,Branch,117.672722,SUV,Medsize
BD16530,US,NE,Nebraska,No,Basic,Bachelor,01/09/2011,Employed,F,70258,Urban,Divorced,69,20,65,0,2,Personal Auto,Personal L1,Collision,Agent,225.145949,Four-Door Car,Medsize
JH91579,US,IA,Iowa,Yes,Extended,Bachelor,1/27/11,Unemployed,F,0,Suburban,Divorced,95,13,20,0,5,Personal Auto,Personal L2,Collision,Call Center,456,Two-Door Car,Large
WK23685,US,IA,Iowa,No,Extended,Bachelor,01/06/2011,Employed,F,47274,Rural,Married,83,32,26,1,5,Corporate Auto,Corporate L2,Collision,Agent,182.432565,Four-Door Car,Medsize
ZJ18419,US,KS,Kansas,No,Extended,College,2/28/11,Unemployed,F,0,Suburban,Married,78,27,10,0,8,Personal Auto,Personal L1,Collision,Branch,644.755653,Four-Door Car,Small
PI78084,US,NE,Nebraska,No,Basic,High School or Below,01/09/2011,Unemployed,M,0,Suburban,Single,73,26,84,0,3,Personal Auto,Personal L3,Hail,Call Center,525.6,Two-Door Car,Medsize
ZF40671,US,KS,Kansas,No,Premium,Master,02/09/2011,Medical Leave,F,15818,Urban,Married,107,24,99,0,2,Personal Auto,Personal L2,Hail,Call Center,333.886816,Two-Door Car,Medsize
UG34438,US,KS,Kansas,No,Extended,College,1/16/11,Employed,F,44552,Rural,Married,137,7,42,0,3,Personal Auto,Personal L3,Collision,Branch,311.103582,SUV,Medsize
UK25655,US,IA,Iowa,No,Extended,Bachelor,1/14/11,Employed,F,64348,Rural,Married,86,25,18,0,1,Personal Auto,Personal L2,Hail,Call Center,212.391975,Two-Door Car,Medsize
QR45101,US,IA,Iowa,No,Basic,Bachelor,2/26/11,Unemployed,M,0,Suburban,Married,62,27,53,0,2,Corporate Auto,Corporate L3,Collision,Branch,297.6,Two-Door Car,Medsize
EL93539,US,MO,Missouri,Yes,Basic,Master,1/31/11,Employed,M,88997,Rural,Divorced,72,9,71,0,3,Special Auto,Special L3,Hail,Branch,174.041566,Four-Door Car,Small
DG80424,US,KS,Kansas,No,Basic,College,1/24/11,Employed,F,77411,Urban,Married,67,30,63,0,1,Personal Auto,Personal L2,Hail,Agent,257.900458,Four-Door Car,Medsize
DP46882,US,MO,Missouri,Yes,Extended,High School or Below,1/20/11,Retired,F,10312,Suburban,Married,78,10,63,0,1,Corporate Auto,Corporate L2,Hail,Agent,486.278557,Four-Door Car,Large
WP41146,US,MO,Missouri,No,Basic,High School or Below,01/01/2011,Unemployed,F,0,Suburban,Married,72,4,11,1,7,Personal Auto,Personal L2,Collision,Branch,345.6,Four-Door Car,Medsize
TK60799,US,NE,Nebraska,No,Basic,High School or Below,01/08/2011,Employed,F,96263,Rural,Married,103,5,5,0,1,Personal Auto,Personal L3,Hail,Agent,1.924709,SUV,Small
DN29808,US,MO,Missouri,No,Basic,College,02/03/2011,Employed,F,28919,Suburban,Married,72,18,11,0,1,Corporate Auto,Corporate L3,Hail,Agent,518.4,Four-Door Car,Medsize
SS59521,US,IA,Iowa,No,Basic,College,01/02/2011,Unemployed,F,0,Suburban,Married,68,2,28,1,4,Personal Auto,Personal L3,Scratch/Dent,Agent,326.4,Two-Door Car,Medsize
NG66579,US,IA,Iowa,No,Basic,Bachelor,01/06/2011,Employed,M,41869,Urban,Married,64,5,52,0,6,Personal Auto,Personal L3,Hail,Web,262.12205,Two-Door Car,Medsize
TC14209,US,NE,Nebraska,No,Extended,High School or Below,1/15/11,Unemployed,F,0,Suburban,Single,128,5,76,0,8,Personal Auto,Personal L2,Collision,Agent,921.6,SUV,Medsize
ED50963,US,MO,Missouri,No,Basic,High School or Below,1/29/11,Employed,F,32808,Suburban,Married,68,1,88,1,1,Personal Auto,Personal L3,Scratch/Dent,Branch,541.695658,Four-Door Car,Small
GP40701,US,MO,Missouri,No,Basic,Bachelor,2/14/11,Employed,F,79780,Suburban,Married,68,11,58,0,2,Personal Auto,Personal L2,Hail,Web,326.4,Four-Door Car,Medsize
CP98451,US,IA,Iowa,No,Basic,College,01/02/2011,Employed,F,91025,Urban,Married,112,26,37,0,9,Personal Auto,Personal L3,Collision,Agent,327.682669,SUV,Medsize
NX52648,US,MO,Missouri,No,Extended,High School or Below,01/02/2011,Employed,F,33043,Suburban,Married,95,15,90,0,1,Personal Auto,Personal L3,Collision,Branch,456,Two-Door Car,Medsize
ZC32510,US,NE,Nebraska,No,Premium,High School or Below,2/22/11,Employed,M,69442,Suburban,Married,118,26,6,3,3,Personal Auto,Personal L1,Scratch/Dent,Branch,1265.570302,Four-Door Car,Small
NG27780,US,IA,Iowa,No,Basic,College,1/15/11,Unemployed,M,0,Rural,Married,70,18,47,0,1,Corporate Auto,Corporate L1,Hail,Agent,63.043197,Four-Door Car,Medsize
HN95240,US,NE,Nebraska,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Divorced,70,25,48,0,9,Corporate Auto,Corporate L1,Collision,Agent,336,Four-Door Car,Small
EB59129,US,IA,Iowa,No,Basic,Bachelor,2/18/11,Employed,F,47234,Rural,Married,65,11,34,0,1,Personal Auto,Personal L2,Collision,Agent,15.631363,Four-Door Car,Medsize
RA70851,US,IA,Iowa,No,Extended,High School or Below,01/12/2011,Employed,M,86863,Suburban,Married,92,27,26,0,3,Personal Auto,Personal L3,Hail,Branch,441.6,Four-Door Car,Medsize
PM19162,US,IA,Iowa,No,Basic,Bachelor,1/16/11,Employed,M,25805,Suburban,Divorced,66,25,0,2,2,Personal Auto,Personal L2,Hail,Call Center,375.866091,Four-Door Car,Medsize
MS59005,US,OK,Oklahoma,No,Extended,Bachelor,1/23/11,Employed,M,43676,Suburban,Single,76,19,7,0,3,Personal Auto,Personal L3,Collision,Agent,364.8,Four-Door Car,Medsize
SU71163,US,NE,Nebraska,No,Basic,College,01/07/2011,Employed,M,59855,Suburban,Married,74,30,82,4,1,Personal Auto,Personal L2,Hail,Branch,355.2,Two-Door Car,Medsize
BD35676,US,NE,Nebraska,No,Extended,Master,01/04/2011,Employed,M,35296,Urban,Single,126,19,11,0,2,Personal Auto,Personal L1,Hail,Branch,452.616872,SUV,Medsize
NI44621,US,IA,Iowa,No,Extended,Master,01/03/2011,Employed,F,36576,Rural,Married,125,11,73,1,3,Personal Auto,Personal L3,Collision,Agent,113.450122,SUV,Medsize
EW33419,US,MO,Missouri,Yes,Basic,High School or Below,1/19/11,Medical Leave,F,28513,Suburban,Married,100,4,22,1,2,Corporate Auto,Corporate L2,Hail,Call Center,480,SUV,Medsize
HX44948,US,IA,Iowa,No,Basic,Bachelor,1/28/11,Employed,M,85448,Rural,Married,72,16,76,0,3,Special Auto,Special L2,Scratch/Dent,Agent,16.03451,Four-Door Car,Medsize
DL36983,US,IA,Iowa,No,Premium,High School or Below,1/24/11,Employed,F,23791,Suburban,Divorced,110,11,71,3,7,Personal Auto,Personal L3,Collision,Agent,615.27228,Two-Door Car,Medsize
XR87264,US,MO,Missouri,No,Premium,Bachelor,01/08/2011,Employed,F,20597,Suburban,Married,112,31,46,0,1,Personal Auto,Personal L2,Hail,Agent,615.256301,Four-Door Car,Medsize
NN99001,US,NE,Nebraska,No,Extended,College,2/23/11,Employed,F,56940,Suburban,Married,87,11,10,0,9,Personal Auto,Personal L3,Hail,Web,512.66245,Four-Door Car,Small
XV95530,US,IA,Iowa,No,Basic,Bachelor,1/16/11,Employed,M,93210,Rural,Married,71,35,62,0,2,Personal Auto,Personal L3,Other,Web,74.523935,Two-Door Car,Large
OL97871,US,IA,Iowa,No,Extended,Bachelor,1/23/11,Employed,F,48992,Urban,Married,94,30,0,1,7,Personal Auto,Personal L2,Collision,Agent,426.072946,Four-Door Car,Medsize
HQ23708,US,NE,Nebraska,No,Basic,Master,1/31/11,Employed,F,53736,Rural,Married,71,2,20,0,2,Personal Auto,Personal L3,Other,Web,169.287785,Two-Door Car,Medsize
WR63188,US,NE,Nebraska,No,Basic,College,1/16/11,Employed,M,25378,Suburban,Married,66,22,32,1,2,Personal Auto,Personal L2,Collision,Agent,419.464143,Four-Door Car,Medsize
NG82219,US,IA,Iowa,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2,68,0,1,Personal Auto,Personal L3,Hail,Agent,201.455005,Four-Door Car,Medsize
GB33195,US,KS,Kansas,No,Basic,High School or Below,01/12/2011,Unemployed,M,0,Suburban,Single,64,11,85,0,1,Personal Auto,Personal L3,Other,Branch,662.69318,Four-Door Car,Medsize
RE46783,US,MO,Missouri,Yes,Premium,Bachelor,1/28/11,Employed,F,69379,Suburban,Single,103,14,79,0,1,Personal Auto,Personal L2,Collision,Branch,494.4,Two-Door Car,Medsize
RU94434,US,IA,Iowa,Yes,Premium,High School or Below,2/27/11,Employed,M,57449,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L3,Collision,Agent,494.4,Four-Door Car,Medsize
GI82355,US,NE,Nebraska,No,Basic,Bachelor,01/02/2011,Unemployed,M,0,Suburban,Married,68,7,31,0,7,Corporate Auto,Corporate L1,Hail,Web,326.4,Four-Door Car,Medsize
VO26340,US,OK,Oklahoma,No,Extended,College,01/02/2011,Unemployed,M,0,Suburban,Single,93,30,70,0,6,Personal Auto,Personal L2,Scratch/Dent,Agent,669.6,Two-Door Car,Medsize
NV61299,US,NE,Nebraska,Yes,Extended,Bachelor,1/20/11,Employed,F,33806,Urban,Divorced,89,32,59,0,2,Corporate Auto,Corporate L3,Hail,Web,395.729716,Four-Door Car,Medsize
PT64580,US,KS,Kansas,No,Basic,Master,1/29/11,Employed,M,77048,Rural,Married,103,20,41,0,1,Personal Auto,Personal L1,Hail,Agent,141.199465,SUV,Medsize
CY50337,US,IA,Iowa,No,Extended,College,01/11/2011,Employed,F,74965,Rural,Married,90,20,93,0,2,Personal Auto,Personal L3,Collision,Agent,58.557552,Four-Door Car,Medsize
TJ20375,US,NE,Nebraska,No,Basic,High School or Below,01/09/2011,Employed,F,34095,Suburban,Married,63,5,99,0,2,Personal Auto,Personal L3,Hail,Web,302.4,Two-Door Car,Medsize
EP72155,US,MO,Missouri,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Personal Auto,Personal L3,Collision,Branch,316.8,Four-Door Car,Small
JJ76159,US,MO,Missouri,No,Basic,College,1/15/11,Employed,M,96045,Rural,Divorced,61,24,35,0,1,Corporate Auto,Corporate L3,Hail,Web,8.582971,Four-Door Car,Large
BG15419,US,OK,Oklahoma,No,Basic,Bachelor,02/12/2011,Employed,F,86355,Rural,Married,118,27,86,0,2,Personal Auto,Personal L3,Collision,Agent,285.418473,Sports Car,Large
AO74776,US,MO,Missouri,No,Basic,High School or Below,1/21/11,Employed,F,27824,Suburban,Married,118,32,9,0,8,Personal Auto,Personal L3,Scratch/Dent,Agent,566.4,SUV,Large
HQ82233,US,MO,Missouri,No,Basic,High School or Below,2/27/11,Employed,M,42995,Urban,Married,101,10,22,0,2,Personal Auto,Personal L3,Scratch/Dent,Call Center,410.508316,SUV,Medsize
OL72737,US,IA,Iowa,No,Extended,High School or Below,02/04/2011,Employed,F,21235,Urban,Married,79,18,56,0,1,Personal Auto,Personal L2,Other,Agent,244.23135,Two-Door Car,Medsize
ZQ59828,US,MO,Missouri,No,Basic,High School or Below,1/17/11,Employed,M,74585,Rural,Married,106,1,49,0,1,Personal Auto,Personal L3,Hail,Agent,218.598065,SUV,Medsize
NZ15548,US,IA,Iowa,No,Premium,Bachelor,01/10/2011,Employed,M,41833,Suburban,Married,103,28,43,0,1,Personal Auto,Personal L3,Hail,Branch,643.826716,Four-Door Car,Medsize
